信口开喝,信口开河
相待如宾,相敬如宾
记住,记取
严俊,严肃
勉力,竭力
安闲,闲适
名不虚传,名符其实
仙姿佚貌,仙姿玉色
形貌,描写
效用,效能
明白,认识
轶类超群,轶超绝类
俭朴,节俭
弥天大谎,谩天大谎
有数,稀有
逸事,逸闻
一挥而就,下笔千言
安之若素,漠然置之
门户之争,门户之见
捐身徇义,捐躯报国
要塞,要隘
徇情枉法,徇私作弊
有生之年,耄耋之年
心烦意乱,心猿意马
唉声叹气,嗳声叹气
嗟来之食,嗟来之食
喧嚣,忙乱
一秉大公,一秉至公
谋害,陷害
凶年恶岁,凶年饥岁
明确,显着
形色,形貌
安祥,安稳
密码,暗码
遗簪坠履,遗簪弊履
明火执杖,暗渡陈仓
吉祥如意,尽如人意
凶恶,凶狠
锦绣山河,锦绣河山
孟陬,蒙奏
剑拔弩张,箭在弦上
教学,讲授
怨声满道,怨声载道
摇荡,激荡
几许,若干
原原委委,原原本本
研精究微,研精阐微
目击,眼见
安逸,安闲
有条不紊,有板有眼
信服,降服
拘捕,监禁
安逸,安静
相机行事,见机行事
油嘴滑舌,油头滑脑
暗藏,隐敝
计穷势蹙,计穷势迫
免去,免除
协调,谐和
一板一眼,依样葫芦
一丝一毫,一星半点
居心叵测,心怀不轨
居心叵测,心怀叵测
言不顾行,言不顾行
息偃,息气
郢人斫垩,郢人运斧
效果,效益
新颖,稀奇
一得之功,一得之愚
循规蹈矩,践规踏矩
踽踽凉凉,踽踽独行
效法,模仿
明白,明确
一草一木,一针一线
继室,继配
央浼,要求
显然,显着
巡视,巡逻
举止,行径
简捷,简洁
心平气和,虚气平心
要旨,要求
景物,景致
毛发悚立,毛发耸然
仰人鼻息,养尊处优
心机,心绪
小惩大戒,小惩大诫
激进,袭击
依次,挨次
惊呀,惊讶
举止,行动
媚谄,献媚
如汤沃雪,如汤灌雪
一丘之貉,泾渭不分
欣喜,欣忭
将功折罪,将功赎罪
门可张罗,门堪罗雀
借使,假使
人琴两亡,人琴俱逝
井然有序,有层有次
秘密,阴私
有加无已,有增无已
遐方绝域,遐方绝壤
永久,永远
挨近,接近
安详,安适
积聚,蕴蓄
人头攒动,挨山塞海
睚眦之怨,睚眦之恨
借条,借约
噤口不言,噤若寒蝉
玉碎花消,玉碎香消
洗心涤虑,洗心革面
引发,激励
明明,显然
哑口无言,默默无言
有口无行,言行不一
计议,谋划
悦近来远,近悦远来
一致,相似
消灭,消释
炎热,闷热
徇私舞弊,营私舞弊
激情,热沈
交战,用武
若是,要是
昂然挺胸,昂首挺立
云净天空,云过天空
日暮途穷,日落西山
安厝,安措
如今,现在
日就衰败,江河日下
如埙如箎,如埙如篪
一语破的,一语道破
明枪好躲,明枪暗箭
胸宇,胸襟
延续,接续
精致无比,雅致
溶解,融解
形单影只,形只影单
心口如一,言行一致
掀天动地,掀天揭地
见钱眼开,见钱眼红
血流如注,血流成河
基脚,基面
夜静更深,夜静更阑
警告,警惕
减少,削弱
敏锐,机敏
艰苦,辛苦
星斗,星辰对什么
与狐谋皮,与虎谋皮
一日千里,一泻千里
瞒天要价,瞒天讨价
悠游自在,悠闲自在
盲翁扪籥,盲翁扪龠
亚肩迭背,肩摩毂击
一了百了,一笔勾销
假力于人,假手于人
救火拯溺,救焚拯溺
江翻海扰,江翻海沸
人心惶惶,惊恐万状
漫山遍野,雨后春笋
坚固,坚硬
目空一切,莫予毒也
一泻千里,每况愈下
惊悸,惊惶
简明扼要,言简意少
尽心,精心
休戚与共,息息相关
削足适履,因小失大
一泻千里,一泻百里
人所共知,尽人皆知
心烦意乱,心绪不宁
焦心,焦急
凶横,按凶恶
朦胧,隐约
如鱼似水,相亲相爱
寻常,日常
余暇,幽闲
模糊,隐隐
心痒难挠,心痒难揉
吟哦,吟诵
假若,若是
截长补短,扬长避短
欲擒先纵,欲擒故纵
揭底,揭短
疑云,疑团
惹事生非,惹是生非
机诈,狡滑
景星庆云,景星麟凤
焦心,焦躁
鱼龙曼衍,鱼龙漫衍
一概而论,一褱而论
一日千里,日行千里
一举两得,一箭双雕
消灭,消除
热点,热门
哀求,要求
效果,结果
茫无涯际,茫无边际
架屋叠床,架屋迭床
信赖,相信
朦朦胧胧,模模糊糊
假公济私,营私舞弊
劫持,胁制
厌旧贪新,喜新厌旧
学以致用,学非所用
言方行圆,言行不一
一尘不染,一干二净
接棒人,接班人
严密,紧密
举案齐眉,心心相印
想念,缅想
悬念,系累
新鲜,稀罕
缄口不言,金人三缄
美艳,艳丽
优雅,儒雅
明公正道,明堂正道
极品,精品
消亡,消灭
入国问俗,入境问禁
兴高采烈,心花怒放
积性难改,积重难返
一成不变,一潭死水
借债,借钱
引去,解职
胸中有数,胸有成算
信托,相信
远足,郊游
仪表,面貌
掩耳盗铃,掩鼻偷香
缉获,缴获
一差二误,一差二错
明目张胆,行所无忌
将来,异日
相称,相配
暧昧,模糊
夏令,夏日
叫喊,喧斗
瞒天昧地,瞒天瞒地
喜气洋洋,喜笑颜开
余裕,盈余
勉力,接力
精细,详细
梦乡,梦境
奥妙,玄机
嫉妒,忌妒
沿袭,相沿
奸滑,狡诈
遗臭千年,遗臭无穷
夷愉,愉快
计算,计较
满意,满足
以逸击劳,以逸待劳
形迹可疑,行迹可疑
安乐,安好
妙技,技巧
简练,精炼
蔓引株求,蔓引株连
言之成理,言之有理
衣冠枭獍,衣冠禽兽
激悦,激昂
心悦诚服,心服口服
安适,安闲
目不暇接,眼花缭乱
以守为攻,以退为进
下劣,下贱
安家乐业,安居乐业
明净,明媚
亦步亦趋,马首是瞻
养虎贻患,养虎遗患
名不副实,名存实亡
阴雨,阴霾
行尸走肉,酒囊饭袋
以汤止沸,以火止沸
肩摩毂击,门庭若市
挨家挨户,门到户说
安于一隅,安于现状
没大没小,没轻没重
旋律,音律
压肩叠背,挨肩叠背
教化,熏陶
悠然自得,闲情逸致
举办,举行
妖冶,妖调
狎昵,狎犯
元气,精力
以邻为壑,嫁祸他人
幽深,幽邃
将强,矍铄
九死一生,劫后余生
娴雅,闲雅
安定,幽静
小商小贩,小本经营
明眸皓齿,眉清目秀
阴恶,险诈
饔飧不济,饔飧不给
骄恣,骄纵
心慈手软,心慈面软
眉飞色舞,笑逐颜开
安常处顺,安常履顺
养锐蓄威,蓄锐养威
疑惑,迷惑
安好,安适
如虎傅翼,如虎添翼
蚁穴坏堤,蚁穴溃堤
学富五车,见多识广
修饰,润饰
劫难,魔难
优点,益处
献媚,谀奉
一无所有,一无所获
俊俏,艳丽
荆钗布袄,荆钗布裙
盈余,盈利
显然,鲜明
安富恤穷,安富恤贫
鳏寡孤独,鳏寡茕独
鞍马劳神,鞍马劳顿
挢枉过正,矫枉过正
原始反终,原始见终
岌岌可危,险象迭生
一会儿,一霎
缅想,记念
消逝,消除
泾渭分明,认贼作父
计日程功,计日而待
优哉游哉,悠闲自在
俭朴,减削
以功补过,将功折罪
一知半解,目光如豆
桀敖不驯,桀骜难驯
摇曳,摇荡
踽踽独行,踽踽而行
喜上眉梢,喜形于色
与人为善,居心叵测
晋级,进攻
惊醒,觉醒
鞍马劳倦,鞍马劳顿
校阅,检阅
举手投足,易如反掌
精妙入神,精妙绝伦
美味佳肴,美酒佳肴
小序,小引
一下子,一忽儿
忍不住,禁不住
妖术,魔法
孝子慈孙,孝子贤孙
原谅,见谅
预想,预见
喜悦,怡悦
解甲归田,马放南山
弥天大谎,瞒天大谎
兴趣,意思意思
一板一眼,一板三眼
目空一世,目空一切
安宁,安静
淹没,湮灭
惊悸,惊愕
熊经鸟申,熊经鸱顾
热火朝天,热热闹闹
名过其实,有名无实
远近,遐迩
一掴一掌血,一鞭一条痕
军械,军火
有意,蓄意
棘地荆天,荆天棘地
有条有理,有板有眼
境况,景况
美谈,韵事
由浅入深,行远自迩
俊俏,秀气
巡察,巡逻
教材,讲义
雨蓑烟笠,雨蓑风笠
依法办事,军法从事
急拍繁弦,急竹繁丝
忌讳,禁忌
简便,简单
教员,教授
洗涤,洗濯
认知,认识
目空一切,眼空四海
金口玉言,金口玉音
衣绣夜游,衣绣夜行
鞠躬尽力,鞠躬尽瘁
凶恶,凶残
蓦地,遽然
异乡,异地
人心叵测,人心难测
依托,依靠
如今,目前
幼弱,弱小
与日俱增,雨后春笋
一刀两断,一刀两段
一言为定,一言九鼎
摇尾涂中,曳尾涂中
热情,热枕
按时,按期
嘻皮笑脸,笑逐颜开
休息,歇息
俱收并蓄,兼收并蓄
兴修,兴建
敬拜,膜拜
若明若暗,若有若无
摩肩接踵,熙熙攘攘
揭示,揭穿
一致,相同
集腋为裘,集腋成裘
心口如一,心直口快
人头畜鸣,行同狗彘
优越,杰出
弱点,瑕玷
面临,面对
胸襟,襟怀
优秀,精良
养痈遗患,养虎遗患
冒失,冒昧
如解倒悬,解民倒悬
激劝,激励
义形于色,义正词严
妖怪,魔鬼
日滋月益,日益月滋
人之常情,人情世故
心无二用,心无旁鹭
幽禁,软禁
应付,应酬
衣锦昼游,衣锦昼行
游记,纪行
接踵而来,熙来攘往
聚合,聚集
密切追随,马首是瞻
家产,家当
坚强不屈,坚忍不拔
揭箧担囊,揭箧探囊
有名无实,有声无实
坚贞,鉴定
叙,讲读
举世闻名,名声赫赫
精致无比,精采
鞠躬尽力,鞠躬尽力
偃旗息鼓,销声匿迹
居安思危,居安虑危
交集,焦灼
向慕,敬仰
人世,阳间
悬首吴阙,抉目悬门
信口开河,信口雌黄
截长补短,移多补少
精巧,精细
接管,接纳
新址,新居
迎刃冰解,迎刃而解
没齿难忘,铭心刻骨
以假乱真,鱼目混珠
颖异,颖慧
哀告,央告
摇头幌脑,摇头稾脑
精练,精辟
名过其实,言过其实
拘捕,拘系
详明,详细
小心翼翼,翼翼小心
鱼沉雁杳,鱼沉雁静
掩恶扬善,隐恶扬善
一切,美满
坚贞,坚韧
享受,享用
显明,显然
怡然自乐,怡然自娱
佳话,嘉话
险峻,险要
漠不关心,漠不相关
一派,一片
已毕,结束
坚决,鉴定
救世济民,救民水火
一把手,一霸手
运斤如风,运斤成风
修长,苗条
燕语莺啼,燕语莺声
消释,解除
如临大敌,小题大作
仁至义尽,漠不关心
勉力,尽力
精心,谨慎
要求,需求
安全,安祥
幽深,幽静
习俗,民风
叫嚣,喧嚣
映雪囊萤,映雪读书
优秀,优良
明哲保身,洁身自爱
遥不可及,遥遥无期
羡慕,艳羡
消失,隐没
抑遏,禁止
仰制,压抑
碍手碍脚,碍脚绊手
卖国求荣,忧国奉公
一目十行,目下十行
序论,绪言
蛮不讲理,蛮横无理
安营下寨,安营扎寨
阴沉,阴郁
暗箭中人,暗箭伤人
延宕,贻误
倔强,鉴定
移山倒海,精卫填海
一挥而就,一蹴而就
一毛不拔,爱财如命
有心,蓄志
依依不舍,依依惜别
翔实,详确
目指气使,颐指气使
兼官重绂,兼朱重紫
卖俏行奸,卖俏行奸
满腔热忱,热情洋溢
瑕瑜互见,瑜不掩瑕
摇尾乞怜,摇尾求食
沮丧,黯然
如虎得翼,如虎生翼
掩盖,隐敝
依丱附木,依草附木
义无反顾,勇往直前
夜以继日,日不暇给
心慕手追,心慕笔追
名噪一时,名闻遐迩
一波三折,一波又起
爱慕,羡慕
坚贞不渝,金石不渝
心伤,辛酸
与水滴石穿,聚蚊成雷
应接,迎接
惊讶,讶异
因袭,模仿
慢慢悠悠,慢条斯理
心境,心思
也罢,亦好
警卫,警觉
激动,激烈
严格,严穆
一蹴而就,迎刃而解
佳兆,喜兆
挨肩擦背,挨肩擦膀
奸狡,奸猾
以功赎罪,将功赎罪
麻木,麻痹
严峻,严重
严防,谨防
雨零星乱,雨零星散
饮冰茹蘖,饮冰食蘖
因循守旧,安于故俗
徇私舞弊,循情枉法
街坊四邻,街坊邻里
入吾彀中,尽入彀中
逸闻趣事,逸闻轶事
一无所有,家徒四壁
殉国,殉难
茂盛,荣华
心术不正,心术不端
虚亏,虚弱
人世沧桑,今非昔比
加入,进入
爱惜,爱护
傲然睥睨,居高临下
妍媸,美丑
景况,景遇
依偎,倚靠
希世之宝,稀世珍宝
精深,精炼
假造,虚拟
假如,假若
戛玉敲金,戛玉锵金
依靠,倚赖
相差,进出
入迷,迷恋
靡然乡风,靡然从风
小家子气,小家子相
用心,精心
假充,冒充
营建,营造
纠合,聚合
脚印,脚迹
训诫,训诲
窈窕,窈窱
金镳玉络,金镳玉辔
名垂千古,名垂青史
入口,进口
热闹,荣华
席不暇暖,应接不暇
一向,一贯
有心,蓄谋
缄口无言,缄口结舌
尽管,尽量
尽善尽美,精美绝伦
疑义,疑难
言归正传,闲话少说
接应不暇,目不暇给
将心比心,将胸比肚
怨恨,懊恼
凶残,阴毒
心如刀绞,心如刀锉
教悔,训诲
兴办,建设
一会儿,一忽儿
相像,相同
激进,进犯
一贫如洗,家徒四壁
哀求,央求
名过其实,名高难副
忙绿,辛劳
心灰意冷,心灰意懒
言不尽意,言外之意
月事,月信
安适,安静
优异,优良
精细,细致
纠纷,胶葛
目光,眼神
优孟衣冠,鹦鹉学舌
眉开眼笑,眉飞色舞
积羽沉舟,聚蚊成雷
急不可待,急不可耐
假使,若是
阴森,阴沉
激情,热情
巾帼英雄,巾帼须眉
言行一致,言行抱一
效劳,效能
津润,润泽
将功补过,将功赎罪
隐秘,隐蔽
易于反手,易于反掌
一簧两舌,信口雌黄
扬威曜武,扬武耀威
面目,面貌
诱惑,诱骗
一掷千金,一掷百万
惊惶失措,惊慌失措
优秀,先进
距离,间隔
印象,记念
纤悉无遗,语焉不详
安好,安定
心境,心情
蓄志,蓄谋
挨肩搭背,挨肩擦脸
安好,安详
减色,逊色
心明眼亮,眼明手快
哀怜,爱怜
迎阿,阿谀
严密,严谨
坚苦,艰苦
没精打采,精神不振
容貌,形貌
鸡飞狗叫,鸡飞狗跳
谨慎小心,谨言慎行
摩厉以须,摩砺以须
消亡,消除
一诺千金,言而有信
息灭,歼灭
眼中钉,肉中刺
有益,用意
急忙,迅速
喜形于色,喜怒无常
弥漫,满盈
阿意取容,阿谀逢迎
结尾,结果
寄存,寄放
日久岁深,日久年深
宵衣旰食,日理万机
鱼游釜中,鱼游釜底
揭发,揭露
夷犹,犹豫
奸狡,奸诈
喜悦,忻悦
监管,禁锢
习惯,民俗
习惯,习气
傲慢,骄傲
一掷千金,一掷巨万
热情,热沈
戏弄,揶揄
系念,缅怀
效力,效劳
一丝,一点
炫夸,炫耀
饮水知源,饮水辨源
焦炙,焦虑
惹草拈花,惹草沾花
柔嫩,柔软
吸收,接收
酒肉兄弟,酒肉朋友
决策,计划
目不斜视,目不转睛
卖官贩爵,卖官鬻爵
交情,友爱
既成事实,木已成舟
养分,营养
暗渡陈仓,移花接木
虞渊,隅谷
信而有征,信而有徵
精美,精良
按次,挨次
每下愈况,每况愈下
元气心灵,精力
哀吊,哀悼
远井不解近渴,远水不解近渴
已而,须臾
名山大川,名山胜水
信服,敬佩
骄兵必败,骄者必败
凶徒,奸人
傲岸,娇傲
然糠照薪,然糠自照
仍旧,依然
优秀,优越
精美,精致无比
应付自如,游刃有余
严峻,严肃
凶手,凶犯
宇量,胸襟
油滑,狡滑
安如泰山,安如磐石
一人得道，鸡犬升天,一人飞升，鸡犬升天
季子囊空,阮囊羞涩
名标青史,永垂不朽
挨肩叠背,挨肩擦背
借口,借端
仰赖,依赖
洋囝囝,洋娃娃
咬紧牙关,咬起牙关
相似,肖似
摇席破坐,摇席破座
拘束,约束
结余,赢余
假人辞色,假以辞色
坚忍不拔,坚韧不拔
明火执仗,行所无忌
暗礁险滩,艰难险阻
应答如响,应答如流
兴亡,掘起
按兵不动,按兵束甲
安乐,愉逸
运筹决胜,运筹帷幄
喜形于色,喜形于颜
燕昭好马,燕骏千金
兴致勃勃,兴高采烈
拒绝,谢绝
卖弄,炫耀
一泻万里,一泻百里
金印紫绶,金章紫绶
岌岌可危,险象环生
小型,袖珍
将功补过,将错就错
明见万里,明鉴万里
心中无数,胸中无数
惊涛骇浪,鲸波鼍浪
教导,训诫
积储,蓄积
忌惮,惧怕
积累,积聚
云兴霞蔚,霞蔚云蒸
集中,集合
心绪不宁,焦虑不安
仰制,抑遏
溶化,熔化
新闻,音讯
悠游自在,悠然自在
鱼游沸釜,鱼游釜底
吉人天佑,吉人天相
经历,阅历
兴衰,荣枯
局限,限定
元配夫妻,结发夫妻
人迹罕至,门庭冷落
喜好,爱好
寓所,居所
细密,细致
讲明,讲解
小心,细心
协作,协调
犀照牛渚,犀燃烛照
狡诈,虚伪
妖娆,娇娆
决心,决断
夜静更深,夜静更长
交兵,接触
信件,信札
交集,焦虑
眼尖手快,眼疾手快
心灵手巧,精明强干
抉择,选择
简便,简明
明白,显然
严正,严肃
形貌,样子
满目疮痍,衣不蔽体
意气焕发,意气风发
亵渎,蔑视
原谅,宥恕
目不见睫,目空一切
以前,昔日
救过不暇,救过不遑
运策帷幄,运筹帷握
接二连三,接踵而来
遗文轶事,遗闻逸事
寂静,静寂
入乡随俗,易风随俗
秘密,隐藏
目空一切,目空四海
安静,寂静
义结金兰,结拜
交情,友谊
言语,讲话
冀望,希冀
消亡,销亡
倨傲,傲慢
接收,接收
一落千丈,江河日下
一往情深,一往而深
经多见广,见多识广
门路,阶梯
明明,显明
暗藏,隐蔽
息事宁人,相安无事
严俊,严酷
亦步亦趋,如法炮制
密斯,小姐
揭穿,揭露
认可,认同
意态消沉,精疲力竭
一脉相承,一脉相通
鲜衣怒马,鲜衣良马
迷离恍惚,迷离扑朔
喜欢,喜爱
名存实亡,有名无实
因袭,沿袭
喜好,喜好
一命归西,一瞑不视
揎拳攞袖,揎拳裸袖
依恋,眷恋
监禁,监管
掩人耳目,瞒上欺下
一无可取,一无是处
隐敝,隐秘
心瞻魏阙,心驰魏阙
一声不吭,一声不响
与日俱增,日积月累
矜持,虚心
拥戴,敬爱
阴晦,阴霾
兴隆,茂盛
心悦口服,心服口服
剑头一吷,剑首一吷
安堵,安居
一了百了,一劳永逸
阿意取容,阿谀取容
敬爱,爱戴
以逸待劳,养精蓄锐
朦胧,隐晦
有血有肉,栩栩如生
迥乎不同,迥然相异
渺小,细微
揭发,揭示
假充,假冒
容许,愿意
一面之交,一面之识
哀怜,悯恻
一拍即合,心心相印
言笑自如,言笑自若
献媚,阿谀
局面,面子
现时,目下
引发,激发
借古讽今,援古证今
如影随形,形影相随
心寒胆碎,心寒胆落
面折庭争,面折廷诤
洗刷,洗涤
勇士,骁雄
贻人口实,遗人口实
羞愧,羞赧
井井有条,井井有绪
心力交瘁,筋疲力尽
明争暗斗,明枪暗箭
坚定不移,坚持不懈
圆顶方趾,圆首方足
安排,安顿
狡饰,隐讳
偃旗息鼓,迎风招展
哀莫大于心死,心如死灰
俊杰,英雄
凶相毕露,面目狰狞
景致,景色
纪录,记录
新发于硎,新来乍到
信念,决心
漫谈,闲谈
柔情似水,柔情密意
如坐针毡,芒刺在背
剧烈,热烈
洋洋洒洒,洋洋纚纚
军装,戎服
明锐,机敏
米珠薪桂,薪贵于桂
精力衰竭,精疲力竭
妙想天开,妙想天开
每况愈下,江河日下
人为,人造
眉清目秀,眉目如画
寂静,静静
教养,熏陶
日久见人心,疾风知劲草
一蹶不振,江河日下
举动,行为
协定,协议
兴味索然,心灰意懒
笑吟吟,笑哈哈
悬崖勒马,迷而知反
急速,马上
目空一切,目若无人
怡然,欣然
嗷嗷待哺,嗷嗷待食
原由,源由
面庞,面目
按劳计酬,计功行赏
挨家挨户,挨门挨户
心血,血汗
鱼跃鸢飞,鸢飞鱼跃
闷闷不乐,闷闷不悦
嘻皮笑脸,油头滑脑
景物,景色
交接,移交
经受,继承
境况,境遇
先进,进步
简朴,简陋
休息,安息
精益求精,精雕细琢
修葺,建造
休戚相关,血肉相连
聱牙戟口,聱牙诘曲
极目远望,极目远眺
军装,戎衣
引退,解职
摇拽,摇荡
人言可畏,人言籍籍
循环渐进,由浅入深
毛毛楞楞,毛毛腾腾
一溜烟,一转眼
掩没,隐瞒
以言取人,以辞取人
映月读书,映雪读书
消息,讯息
原封不动,原封未动
美丽,艳丽
希奇,新鲜
摩顶至足,摩顶至踵
监禁,羁系
因袭,相沿
建树,建设
沿门托钵,沿门持钵
心神不定,心神恍惚
劫数,劫运
饶有兴致,饶有兴趣
介怀,介意
以古喻今,借古讽今
显现,显示
面折廷争,面折廷诤
怏怏不乐,悒悒不乐
邈若山河,邈若河山
教化,教学
有目无睹,有眼无珠
一扫而光,一扫而空
一命呜呼,与世长辞
沮丧,消极
汲汲忙忙,汲汲皇皇
末了,结尾
一棒一条痕,一鞭一条痕
警备,警惕
寄卖,寄售
安放,安置
娇傲,骄横
心劳意冗,心劳意穰
减削,节减
家数,门户
言听计从,言行计从
模糊,蒙眬
相同,相通
忧郁,郁闷
以德报德,以德报怨
夜以继日,日以继夜
决策,决议
摇摆,摇晃
击中要害,言必有中
校订,校阅
星斗,星辰
如虎傅翼,如虎生翼
永诀,诀别
见机行事,见风转舵
进退失据,进退失踞
喜剧,笑剧
胸中有数,胸有定见
心口不一,虚与委蛇
远处,远方
新颖,现代
翔实,详实
依然如故,依然故我
雪案萤窗,雪窗萤几
假使,假诺
血亏,血虚
眼下,脚下
循循善诱,教导有方
英明,贤明
卖力,认真
蒙蔽,隐瞒
戎马倥偬,戎马生涯
鲸波怒浪,鲸波鼍浪
几乎,简直
急中生智,胸有成竹
媒妁,月老
津津有味,饶有兴趣
销魂夺魄,销魂荡魄
精深,精粹
奥秘,玄妙
精心,细心
遗簪坠珥,遗簪脱舄
形格势禁,形禁势格
引吭高歌,昂首长歌
一举成名,一飞冲天
休戚,喜忧
没世不忘,没齿不忘
名满天下,名高天下
献技,献艺
心向往之,心驰神往
煎水作冰,缘木求鱼
教悔,训导
鲜嫩,鲜美
泯灭,淹灭
减弱,消弱
桀骜不恭,桀骜不羁
瞒天过海,金蝉脱壳
慢条斯理,漫条斯理
心惊肉跳,心惊胆战
激烈,热烈
精炼,精练
喧哗,喧嚣
侥幸,幸运
匀和,均匀
决心,锐意
仍然,依旧
一辞同轨,异口同声
惊涛骇浪,鲸波怒浪
以夜继日,夜以继日
玉石俱摧,玉石俱碎
举动,行动
一成不变,日月经天
一连,继续
扬威曜武,耀武扬威
纪念,缅想
迷魂汤,迷魂药
皎皎,雪白
简单,简略
教育,教诲
机密,秘要
人众胜天,人定胜天
嫁奁,嫁妆
奸险,狡滑
弦外有音,言外之意
迎刃以解,迎刃而解
面无人色,面色苍白
一丁不识,目不识丁
一代宗臣,一代鼎臣
目不识丁,胸无点墨
佳肴美馔,美味佳肴
忧虑,焦虑
小序,引言
阴冷,阴寒
美丽无双,艳色绝世
秀丽,美丽
愚昧,迂曲
远在天边,遥遥在望
冤家,怨家
希图,阴谋
一块,一起
浃髓沦肌,浃髓沦肌
一心一意,一心无二
压制,要挟
休戚相关,息息相关
假若,如果
悬河注火,悬河泻火
形影单只,踽踽独行
心痒难抓,心痒难挠
一跌不振,一蹶不振
一言半句,一言半语
以古为鉴,以古为镜
贤慧,贤良
洁白,皎皎
急躁,焦灼
聚合,鸠合
休业,歇业
献可替不,献可替否
消灭,消逝
意志,意识
暗淡无光,黯然失色
江河日下,江流日下
明显,明白
忍辱含垢,忍辱负重
新瓶旧酒,洗心革面
雄健,雄壮
养尊处优,荣华富贵
仙姿佚貌,仙姿玉貌
军队,戎行
安宁,静谧
家属,眷属
一声不响,一言不发
消极,消沉
明亮,明朗
安乐,安祥
绣花枕头,羊质虎皮
要而言之,要而论之
仙游,仙逝
热闹,茂盛
幸运,荣幸
一孔之见,眼光浅短
浇漓,浇薄
爱财如命,爱钱如命
家反宅乱,家烦宅乱
精深,精辟
心惊肉战,心胆俱裂
假定,假设
家境,家景
借口,藉词
假公济私,假手于人
游刃有余,运斤成风
因地制宜,就地取材
依本画葫芦,依样画葫芦
安插,安置
于是,因而
安适,安逸
捐募,捐献
容光焕发,精神饱满
昧昧无闻,默默无闻
新闻,讯息
安全,安宁
邪不压正,魔高一尺
意义深长,意味深长
遐迩知名,遐迩著闻
蹊径,门路
结合,集合
暮鼓晨钟,暮鼓朝钟
惊喜交集,惊喜若狂
形劫势禁,形禁势格
人地生疏,新来乍到
下第,下等
拘押,禁锢
心宽体胖,心广体胖
军书,羽书
抑制,约束
宣传,宣扬
按图索骥,胶柱鼓瑟
县长,邑宰
毛骨悚然,毛骨耸然
喧哗,喧腾
云端,云表
剪草除根,翦草除根
安歇,安眠
寂寂无闻,默默无闻
弥散,弥漫
密密层层,密密麻麻
心弛神往,梦寐以求
熬清受淡,熬清守淡
人困马乏,鞍马劳顿
揎拳捋袖,揎拳攞袖
景仰,热爱
心烦意乱,心神不安
减少,节减
希图,蓄意
敬爱,爱护
心不在焉,心神不属
拒人千里,敬而远之
心不在焉,心神恍惚
一丝不苟,小心翼翼
信任,信托
优秀,杰出
举世瞩目,名震中外
仰慕,向往
茹毛饮血,饮血茹毛
严紧,精密
坚信,相信
扬汤止沸,救火投薪
阿毗地狱,阿鼻地狱
兴废继绝,兴灭继绝
邪法,魔法
交易,贸易
居常鞅鞅,鞅鞅不乐
间隔,间隙
人多口杂,人多嘴杂
如痴如醉,日思夜梦
卖弄风情,卖弄风骚
一误再误,将错就错
精准,精确
继而,进而
以卵投石,以指挠沸
安定,安靖
坚决果断,毅然决然
与问心无愧,心安理得
每下愈况,江河日下
秀美,艳丽
交集,急躁
一切,一齐
希奇,稀罕
胸无城府,胸无宿物
疾言倨色,疾言遽色
御沟流叶,御沟红叶
满盈,迷漫
妖冶,明媚
日增月益,日益月滋
言之成理,言必有据
样貌,相貌
游刃有余,驾轻就熟
希望,意望
信口开河,言而无信
盲人扪烛,盲翁扪钥
遥遥在望,遥遥无期
监禁,禁锢
纠合,集中
目眩神摇,眼花缭乱
命在旦夕,奄奄一息
兴会淋漓,兴致淋漓
一清二楚,一览无余
木石人心,木石心肠
漫不经心,漫不经意
舅父,舅舅
安土重迁,安居乐业
休戚与共,休戚相关
如坐针毡,面无人色
应承,应许
虚位以待,虚左以待
兴趣,热爱
满坑满谷,满谷满坑
梦想,逸想
精雕细琢,镌脾琢肾
引吭高歌,昂首高歌
进入,进去
惊惶失措,焦急旁徨
凶恶,凶暴
虚伪,虚假
日积月累,积少成多
优待,优遇
义务,任务
描绘,描述
家徒四壁,家贫如洗
卖国求荣,卖身投靠
名堂,名目
泯没,湮灭
一拍即合,一见倾心
一至于斯,一至于此
余音绕梁,莺舌百啭
一夫一妻,一家一计
一览无余,一览无遗
应付,应对
悦目,雅观
热中,血忱
如痴如醉,如醉如痴
惊慌失措,焦急旁徨
徇情枉法,徇私舞弊
面孔,面貌
安详,安静
显明,显着
精疲力尽,精疲力竭
按捺不住,按纳不住
下笔千言,日试万言
积少成多,积水成渊
狡诈,虚浮
颐养精神,颐神养气
信口雌黄,言三语四
借据,借约
揠苗助长,欲速不达
安慰,欣慰
一仍旧贯,依然如故
冒大不韪,冒天下之大不韪
如痴似醉,如醉如痴
悬车之岁,悬车之年
因势利导,因地制宜
讥嘲,讥诮
与日俱增,有增无已
娟秀,秀丽
拘押,拘留
安全,安好
交情,友情
一衣带水,近在眉睫
假充,假装
胸怀,胸襟
喧嚷,喧斗
交往,交易
源源不绝,绵绵不断
安谧,安闲
马耳东风,马耳春风
显豁,鲜明
日曜日,星期日
一见倾心,一顾倾城
敬仰,爱戴
俭约,精打细算
将错就错,积非成是
轶事遗闻,轶闻遗事
袖手旁观,见死不救
校正,纠正
以疏间亲,远不间亲
循序渐进,由表及里
远水不救近火,远水解不了近渴
喜出望外,欣喜若狂
一心,埋头
敬佩,爱戴
僦居,僦屋
掩盖,掩饰
一本正经,义正辞严
如胶如漆,如胶投漆
新闻,音信
人心叵测,人心惟危
一卧不起,一病不起
决定,决策
剿灭,剿除
有恃无恐,有恃毋恐
