信口开喝,信口开河
赠送,馈赠
协助,辅助
成千成万,成千累万
出众,非凡
防碍,阻止
安插,放置
仗义疏财,扶危济困
词华,词藻
尺牍,竹简
称誉,陈赞
安全,安祥
簇拥,蜂涌
照拂,照看
形式,阵势
寻视,放哨
丰功伟绩,丰烈伟绩
凿壁偷光,匡衡勤学
走头无路,走投无路
方外之人,方外之士
仿效,效尤
信件,竹简
昭彰,显着
放虎归山,放虎遗患
诽谤,责难
趁便,趁机
碍手碍脚,碍脚绊手
逐一,逐个
出色,超卓
追根溯源,追根穷源
直截了当,直来直去
可爱,心爱
志大才短,志广才疏
序论,绪言
出色,卓异
恐怖,恐惧
出类拔萃,卓乎不群
姿势,状貌
安营下寨,安营扎寨
璀璨,粲焕
在劫难逃,在所难免
暗箭中人,暗箭伤人
自取灭亡,自寻死路
分化,分解
壮阔,空旷
翔实,详确
忠厚,诚笃
征聘,征请
创设,制造
消灭,覆灭
参差,杂乱
智慧,聪敏
滞碍,防碍
心慕手追,心慕笔追
状貌,相貌
吹打,奏乐
爱慕,羡慕
草率收兵,草草收兵
心伤,辛酸
陈旧,陈腐
忠厚,诚恳
制伏,治服
窒碍,阻塞
枕岩漱流,枕石嗽流
忠实,淳厚
心境,心思
坐吃山崩,坐吃山空
矬子,矮子
出卖,发卖
惩戒,惩责
开导,开辟
挨肩擦背,挨肩擦膀
察看,巡察
超然物外,超然象外
真心,诚心
徇私舞弊,循情枉法
珍爱,珍视
掌管,职掌
殉国,殉难
惨淡,惨然
出言无状,血口喷人
招摇,猖獗
心术不正,心术不端
虚亏,虚弱
爱惜,爱护
发上指冠,发怒冲冠
希世之宝,稀世珍宝
卓着,卓越
晓畅,知道
乘隙而入,趁虚而入
丰富,雄厚
撑持,支持
争辩,吵闹
小家子气,小家子相
孜孜不已,孜孜不辍
处之怡然,处之泰然
知一万毕,触类旁通
训诫,训诲
蠢动,雄飞
宽慰,快慰
振聋发聩,震耳欲聋
信札,尺牍
刻木为吏,削木为吏
自身难保,自顾不暇
口含天宪,口衔天宪
处决,处斩
附耳低言,附耳密谈
可人,可爱
分斤掰两,分金掰两
做事,处事
出言不逊,口出不逊
负嵎,负隅
心如刀绞,心如刀锉
朝三暮四,朝秦暮楚
自作自受,自讨没趣
恐怖,恐慌
坐薪尝胆,坐薪悬胆
相像,相同
困心横虑,困心衡虑
斩钉截铁,斩钢截铁
存心,蓄意
早为之所,防患未然
粗野,粗鲁
终于,终归
小心,防备
反老还童,返老还童
扩大,扩展
心灰意冷,心灰意懒
雪泥鸿爪,飞鸿雪爪
谮媚,陷害
出售,发售
知遇之恩,知遇之感
安适,安静
口是心非,心口不一
快速,迅疾
增加,扩大
周到,细致
察察为明,察察而明
宽大,宽敞
储蓄,贮蓄
快心满志,快心遂意
行同陌路,非亲非故
走时,走运
风木之悲,风木含悲
垂青,看重
可能,恐怕
信奉,尊奉
效劳,效能
豺狼当道,长夜漫漫
按照,遵循
充裕,足够
亏欠,亏空
浮光掠影,走马看花
充塞,充实
阻滞,障碍
宽大,宽恕
直眉睖眼,直眉瞪眼
奏效,成效
充实,充满
众目昭彰,众目睽睽
寸心如割,心如刀割
安好,安定
照拂,照顾
心境,心情
征服,驯顺
蓄志,蓄谋
飞沙走砾,飞砂扬砾
挨肩搭背,挨肩擦脸
安好,安详
休戚相关,风雨同舟
自傲,自大
希望,志愿
彻上彻下,彻头彻尾
哀怜,爱怜
刻毒,刻薄
发现,察觉
承袭,袭取
阻拦,阻挡
糟蹋,虚耗
凡间,尘寰
承当,负责
吃苦,遭罪
开诚布公,真心诚意
消亡,消除
住持,方丈
奋斗,战争
粗浅,肤浅
持之以恒,细水长流
喜形于色,喜怒无常
阿意取容,阿谀逢迎
阻止,阻遏
智谋过人,足智多谋
放浪,狂放
开除,除名
熙熙攘攘,纷至杳来
筹划,筹画
枕戈坐甲,枕戈披甲
效率,服从
喜悦,忻悦
习惯,习气
丰衣足食,小康之家
分离,辞别
形式,款式
中伤,诽谤
效力,效劳
主圣臣良,主明臣直
炫夸,炫耀
腐烂,腐臭
按例,照旧
治罪,科罪
窒息,阻塞
阻止,阻滞
佛头着粪,佛头著粪
寻短见,自戕
赞美,赞许
中馈乏人,中馈犹虚
丰姿绰约,丰神绰约
发呆,发愣
心高气傲,自以为是
锄奸,除奸
安宁,自在
宽仁,慈悲
信而有征,信而有徵
责备,责问
春回大地,春暖花开
致意,致敬
自作自受,自取其咎
按次,挨次
充足,富足
寸步难行,左右为难
羞辱,耻辱
自命不凡,趾高气扬
充实,充沛
哀吊,哀悼
协商,咨议
增加,扩张
仿制,仿效
敷陈,陈说
超出,超过
充分,充溢
丑态百出,出乖露丑
分担,分摊
自命不凡,自视甚高
分袂,分辩
咨牙俫嘴,龇牙咧嘴
凶手,凶犯
安如泰山,安如磐石
兴隆,繁荣
遨游,飞行
餐风咽露,餐风饮露
智慧,聪慧
分析,分解
挨肩叠背,挨肩擦背
撮合,组合
复盆难照,覆盆之冤
倡导,创议
相似,肖似
州官,州长
放任,纵容
蜚短流长,飞短流长
否极泰来,苦尽甘来
操办,筹办
珠圆玉润,飞泉鸣玉
主宰,主管
唇揭齿寒,巢毁卵破
按兵不动,按兵束甲
喜形于色,喜形于颜
兴师,出兵
兴致勃勃,兴高采烈
聪惠,聪颖
诚挚,针织
妨碍,碍事
细腻,致密
创始,开创
小型,袖珍
才华横溢,才华盖世
心中无数,胸中无数
充任,充当
煮豆燃萁,相煎太急
称颂,陈赞
执迷不悟,至死不悟
富足,富饶
窥察,考察
责备,责骂
阻挠,阻挡
出乎预料,出人意料
正大光明,正正经经
仓皇,吃紧
反应,反应
相知,知己
初露锋芒,崭露头角
草木皆兵,风声鹤唳
操劳,操心
负地矜才,负材矜地
指东划西,指手划脚
刺刺不休,哓哓不休
徐娘半老,风烛残年
喜好,爱好
细密,细致
勘误表,正误表
知交,知音
小心,细心
协作,协调
照射,照耀
法令,法律解释
向导,指引
犀照牛渚,犀燃烛照
协议,左券
周围,附近
自得其乐,苦中作乐
才力,才干
咫尺万里,咫尺天涯
宣闹,繁华
称誉,称赞
怫郁,愤怒
超群出众,超群绝伦
夸大,扩充
信件,信札
出售,销售
尊从,遵命
凑集,召集
挫折,转折
繁华,繁盛
叙述,阐明
住宅,住屋
装模做样,装腔作势
狂暴,粗暴
新颖,簇新
准确,正确
出乖弄丑,出乖露丑
成竹在胸,胸中有数
作陪,奉陪
指引,指示
襄理,辅助
消亡,销亡
抗御,防守
浮躁,烦躁
尊老爱幼,扶老携幼
粲焕,绚烂
息事宁人,相安无事
抚今思昔,抚今痛昔
法令,法则
出乎意外,出人意料
丰富,丰硕
仓猝,匆匆
鲜衣怒马,鲜衣良马
裁夺,酌夺
拄笏看山,拄颊看山
喜欢,喜爱
卓越,超卓
忠厚,恳切
创办,创立
喜好,喜好
真正,真确
揎拳攞袖,揎拳裸袖
爱惜,珍惜
狂风怒号,狂风骤雨
刻薄,坑诰
心瞻魏阙,心驰魏阙
惨酷,残忍
珍惜,珍视
醉死梦生,醉生梦死
兴衰,枯荣
璀璨,绚丽
放浪,纵脱
择要,摘要
防碍,阻碍
坐井观天,窥豹一斑
心悦口服,心服口服
安堵,安居
阿意取容,阿谀取容
张三李四,张甲李乙
犯罪,非法
铮铮铁汉,铮铮铁骨
志愿,渴望
吹嘘,吹牛
珠联玉映,珠联璧合
挨近,靠拢
扶老携幼,负老提幼
献媚,阿谀
伉俪,夫妇
发挥,阐扬
出入,相差
置之不闻,置若罔闻
阻扰,阻碍
成千累万,成百上千
罪不容诛,罪该万死
才疏德薄,才轻德薄
分明,昭彰
心寒胆碎,心寒胆落
嘲讽,奚弄
洗刷,洗涤
繁冗,繁忙
罪孽,罪状
羞愧,羞赧
征求,征采
诚实,诚笃
亏弱,虚弱
显露,知道
苦口婆心,谆谆告诫
诚笃,陈恳
繁文缛节,附赘悬疣
妆饰,装扮
嗤笑,朝笑
范围,限度
分茅列土,分茅裂土
伐罪,征伐
彰往考来,志满气骄
安排,安顿
叱责,指谪
斟酌,酌量
哀莫大于心死,心如死灰
诚心,诚意
防守,驻守
新发于硎,新来乍到
安于现状,自暴自弃
糟塌,糟蹋
展开,张开
宽容,宽恕
凶横,残忍
忖度,揣测
愤恨,愤懑
信得过,靠得住
铢寸累积,铢积锱累
冲击,冲锋
筑室道谋,筑舍道傍
奋发,奋斗
宽大,空旷
发抖,颤栗
纯正,纯碎
重峦叠巘,重峦复嶂
掌管,负担
出家,削发
夸夸其谈,纸上谈兵
协定,协议
兴味索然,心灰意懒
笑吟吟,笑哈哈
总和,总数
发掘,开采
凶悍,粗暴
昌隆,繁荣
克服,征服
嗷嗷待哺,嗷嗷待食
中心,主题
分离,差别
挨家挨户,挨门挨户
心血,血汗
寸丝不挂,赤身裸体
争短论长,争长论短
苦处,苦衷
宽宥,宽容
助人为乐,成人之美
休息,安息
自满,自高
希望,指望
智慧,聪惠
休戚相关,血肉相连
张口结舌,瞠目咋舌
聱牙戟口,聱牙诘曲
罪不容诛,罪大恶极
转日回天,转海回天
废话,空话
真货,真迹
乡村,村庄
出现,显露
慷慨激昂,慷慨陈词
下班,放工
口诵心惟,口诵心维
校对,考订
消息,讯息
纸烟,香烟
周详,细密
敷陈,陈述
兴旺,富足
心焦,着急
指挥,指示
发轫,开首
摘埴索涂,擿埴索涂
希奇,新鲜
助桀为暴,助桀为虐
宽大,空阔
客籍,祖籍
反扑,反攻
富裕,富饶
心神不定,心神恍惚
仔细,详细
显现,显示
催讨,追讨
兴盛,昌隆
反射,折射
阐发,阐述
考究,追究
快速,飞速
昌盛,昌隆
辞别,辞行
才华,智力
川流不息,纷至杳来
安放,安置
分离,分袂
心劳意冗,心劳意穰
罪孽,罪恶
纯洁,贞洁
坐法,犯法
垂头丧气,愁眉苦脸
仓卒,匆匆中
相同,相通
裁云剪水,裁月镂云
沉浸,沉醉
争吵,宣闹
吸收,招揽
怅然若失,怆然涕下
苦恼,苦闷
在在,处处
校订,校阅
星斗,星辰
赴汤蹈火,赴火蹈刃
惩羹吹虀,惩羹吹齑
惨怆,惨恻
彰明较著,昭然若揭
凡胎浊骨,浊骨凡胎
斟酌,磋商
发号出令,发号布令
喜剧,笑剧
胸中有数,胸有定见
心口不一,虚与委蛇
羞耻,耻辱感
肥壮,肥胖
折冲尊俎,樽俎折冲
娴静,沉静
张望,查看
惨淡经营,苦心造诣
新颖,现代
遭遇不偶,遭际不偶
长期打算,长算远略
翔实,详实
雪案萤窗,雪窗萤几
罪大恶极,罪恶滔天
血亏,血虚
展示,显现
腐化,腐臭
旷日持久,旷日经久
芬芳,馨香
愁肠寸断,愁肠百结
争名夺利,争强斗胜
勘误,校勘
处罚,惩处
销魂夺魄,销魂荡魄
信口开河,口不择言
奥秘,玄妙
发达,富强
众多,繁多
助手,协助
咳唾成珠,咳珠唾玉
质疑辨惑,质疑问难
张口结舌,拙嘴笨舌
形格势禁,形禁势格
纵横交叉,纵横交错
才疏学浅,胸无点墨
休戚,喜忧
浮泛,空洞
珠联璧合,相辅相成
献技,献艺
心向往之,心驰神往
抗拒,招架
勘察,勘测
鲜嫩,鲜美
福寿绵绵,福寿绵长
池鱼之祸,池鱼遭殃
姿色,状貌
看望,访问
心惊肉跳,心惊胆战
重峦叠嶂,重峦复嶂
指手划脚,支手舞脚
喧哗,喧嚣
富裕,阔绰
纯朴,质朴
爱戴,珍视
暗无天日,豺狼当道
凶暴,残暴
烦嚣,烦扰
飞鹰走犬,飞鹰走马
翻山越岭,风尘仆仆
兄弟,昆仲
挫折,障碍
出现,显现
哀号,哭号
出乎意料,出人意料
趁火打劫,雪上加霜
踔厉奋发,踔厉骏发
转弯磨角,转湾抹角
愧疚,羞愧
妨害,阻挠
职司,职责
酌古参今,酌古斟今
控制,限度
宽广,宽阔
复活,复生
夸大,扩大
主题,重心
俯仰之间,转瞬之间
摘录,摘记
空幻,空虚
充塞,充溢
习染,传染
坐吃山崩,坐食山空
自怨自艾,自艾自怜
指谪,责问
赞叹,赞赏
恪守,服从
呈现,浮现
休戚相关,息息相关
扣屎盆子,扣屎盔子
悬河注火,悬河泻火
卓然自立,愤世嫉俗
证据,证明
心痒难抓,心痒难挠
妆模作样,装腔作势
志得意满,志足意满
发轫,着手
嘲笑,讽刺
恐惧,震惊
贤慧,贤良
擦抹,擦拭
吩咐,差遣
休业,歇业
止戈为武,止戈散马
唉声叹气,垂头丧气
先导,开端
发源,发祥
献可替不,献可替否
消灭,消逝
中央,中间
专政,专横
秀而不实,纸上谈兵
暗淡无光,黯然失色
奉送,赠给
指点,指示
凶恶,残酷
新瓶旧酒,洗心革面
雄健,雄壮
飞蛾扑火,飞蛾投火
副手,辅佐
发芽,抽芽
飞刍挽粟,飞刍挽粮
丰富,丰盛
指使,指挥
仙姿佚貌,仙姿玉貌
冲凉,洗浴
富饶,肥沃
垂涎欲滴,馋涎欲滴
愤怒,愤懑
真诚,诚挚
沾沾自喜,沾沾自满
展现,展示
招花惹草,招蜂引蝶
侃侃而谈,口如悬河
斥责,责怪
宽绰,富裕
下属,治下
消极,消沉
安乐,安祥
除暴安良,除残去秽
阻截,阻挡
寻觅,找寻
仙游,仙逝
宽宏大量,宽洪海量
痴心妄想,非分之想
嘲弄,捉弄
爱财如命,爱钱如命
重岩叠嶂,重峦叠嶂
成则为王,成王败寇
口角流涎,馋涎欲滴
咂嘴咂舌,咂嘴弄舌
心惊肉战,心胆俱裂
冲击,袭击
长期,长远
坑人,坑货
安插,安置
安适,安逸
新闻,讯息
转化,转嫁
安全,安宁
豺狼塞路,豺狼当道
放晴,转晴
信服,服气
贩夫贩妇,贩夫走卒
遐迩知名,遐迩著闻
富丽,绚烂
出现,浮现
策画,筹划
残兵败将,残军败将
恣肆,放荡
称颂,赞许
凶残,粗暴
反对,阻难
形劫势禁,形禁势格
下第,下等
忠贯日月,忠贯白日
心宽体胖,心广体胖
准备,绸缪
匆匆,匆忙
宣传,宣扬
城门失火，殃及池鱼,城门鱼殃
执守,持守
喧哗,喧腾
修饰,妆点
安歇,安眠
分拨,分配
出现,消亡
夏雨雨人,春风风人
熬清受淡,熬清守淡
妨害,阻挡
安排,操纵
叩问,询叩
奉公守法,循规蹈矩
揎拳捋袖,揎拳攞袖
专心致志,心无二用
心烦意乱,心神不安
分外,卓殊
希图,蓄意
出生入死,粉身碎骨
信任,肯定
心不在焉,心神不属
心不在焉,心神恍惚
信任,信托
勘误,校订
凡人,小人
尊重,看重
喜欢,宠爱
苦楚,苦难
反对,阻挠
阿毗地狱,阿鼻地狱
兴废继绝,兴灭继绝
卓乎不群,卓尔独行
才气无双,才气过人
困苦,困难
仇人,仇家
安定,安靖
痴人说梦,痴心妄想
次序,秩序
抚摩,爱抚
照本宣科,照猫画虎
腐朽,陈旧
充裕,富饶
希奇,稀罕
胸无城府,胸无宿物
指使,指点
喜爱,宠爱
开山始祖,开山鼻祖
自取灭亡,自食其果
卓异,卓越
作奸犯科,犯上作乱
可骇,恐惧
贮积,贮蓄
纷乱,错杂
开发,开辟
克制,克服
志高气扬,足高气扬
絺章绘句,絺辞绘句
兴会淋漓,兴致淋漓
仇敌,雠敌
快心满意,快心遂意
下笔成文,出口成章
安土重迁,安居乐业
休戚与共,休戚相关
沉溺,沉进
粘皮带骨,粘皮著骨
追根求源,追根穷源
腐烂,腐败
粗略,粗疏
虚位以待,虚左以待
口才,辞令
陈说,陈述
富贵,繁荣
分别,分离
捉襟见肘,掣襟露肘
快速,迅速
照望,照管
众喣漂山,众喣飘山
仇敌,寇仇
凶恶,凶暴
虚伪,虚假
风餐露宿,餐风宿露
开发,开采
出席,参预
罪恶,罪行
初阶,开始
仿效,仿照
做贼心虚,贼人心虚
吹箫乞食,吹篪乞食
可疑,猜忌
空旷,空阔
中断,终止
徇情枉法,徇私舞弊
残兵败将,残渣余孽
自作自受,自食其果
忠心,赤心
妨害,妨碍
安详,安静
显明,显着
分担,分管
作为,看成
辞退,除名
按捺不住,按纳不住
支付,支拨
主座,长官
姿态,风度
安慰,欣慰
操持,筹划
开战,开火
悬车之岁,悬车之年
走斝传觞,走斝飞觞
吵嚷,喧噪
分外,非常
从戎,执戟
传布,宣传
栽培,栽植
尘世,尘间
啜泣,抽泣
岸谷之变,沧海桑田
安全,安好
充裕,宽裕
分化瓦解,分崩离析
杂乱,错乱
胸怀,胸襟
喧嚷,喧斗
成婚,成家
安谧,安闲
操之过切,操之过急
显豁,鲜明
周全,成全
传教,宣教
出现,崭露
制止,防止
赃贿狼籍,赃贿狼藉
性格,赋性
枕戈以待,枕戈待旦
捉襟见肘,掣襟肘见
凹凸,坎坷
争吵,抗争
抓小辫子,持人长短
扣头,折扣
按照,服从
充耳不闻,置之不理
足不出户,足不逾户
喜出望外,欣喜若狂
之外,除外
葱翠,葱郁
从头至尾,彻头彻尾
作战,兴办
传播,宣扬
传诵,传颂
咨询,斟酌
席丰履厚,席履丰厚
狂暴,狰狞
分割,宰割
信仰,信心
抚今思昔,抚今悼昔
聱牙诎曲,聱牙诘曲
创办,成立
发抖,震动
放纵,放荡
显著,显赫
重担,重负
尊酒论文,樽酒论文
开始,早先
岔路,支路
至诚,赤诚
从军,参军
可怕,可骇
抚今思昔,抚今追昔
自寻烦恼,自贻伊戚
富翁,财主
丰饶,富饶
残暴,残酷
转动,转折
仗义疏财,慷慨解囊
兴旺发达,繁荣兴旺
争分夺秒,分秒必争
傲睨自若,自高自大
兴办,成立
溃烂,腐烂
奋发向上,奋发图强
指桑骂槐,指鸡骂犬
尊从,恪守
仔细,着重
从前,畴前
扎脚,缠足
安好,安祥
粉妆玉砌,粉妆银砌
兴旺,繁荣
阻挡,阻碍
指导,指引
攒三聚五,攒三集五
放浪,放纵
罪恶昭着,罪恶滔天
下午,下昼
俎樽折冲,折冲尊俎
孜孜矻矻,孳孳汲汲
阻扰,阻挡
克服,战胜
齿如含贝,齿若编贝
邪恶,险恶
心地,心性
自大,自负
从容自如,从容自若
撤销,裁撤
争取,篡夺
阻扰,阻难
详实,详尽
遮人耳目,遮掩耳目
主要,重点
恳切,诚恳
贩卖,销售
向往,憧憬
像片,相片
稀世之珍,空谷足音
亏损,吃亏
愁眉苦脸,蹙额颦眉
愤恨,憎恶
凶暴,残酷
口服心服,心服口服
开朗,开阔
抚今悼昔,抚今痛昔
爱惜,爱慕
心腹,知己
才干,才识
诈欺,诈骗
心乱如麻,心烦意乱
夏令,夏季
残忍,狂暴
习尚,风气
烦闷,苦恼
转眼,转瞬
肥大,魁梧
安内攘外,抽薪止沸
刻板,枯燥
哀思,哀悼
草菅人命,草薙禽狝
喜形于色,笑容可掬
洗心革面,洗肠涤胃
灾殃,灾祸
垦切,恳挚
休养生息,安居乐业
阻止,阻碍
粗心大意,草率将事
亏得,幸而
扶助,支持
心焦,恐慌
乘势使气,仗势欺人
众目睽睽,稠人广众
唇亡齿寒,巢毁卵破
新奇,稀奇
小恩小惠,煦煦孑孑
飞蛾扑火,飞蛾赴火
唇焦舌敝,足趼舌敝
心情,心绪
迟徊观望,迟疑观望
出卖,贩卖
粉妆银砌,粉装玉琢
侦查,窥探
行踪,踪迹
振动,震动
责问,责骂
妨碍,挫折
负险固守,负隅顽抗
传颂,赞颂
阻抑,阻挡
助理,辅佐
宽宏大度,宽宏大量
执掌,治理
终生,终身
安装,安设
困乏,困倦
可爱,喜欢
炊沙成饭,蒸沙成饭
尊严,尊荣
枯坐,闲坐
下乔入幽,下乔迁谷
兴盛,繁华
惨然,黯淡
争辩,喧闹
兴奋,快活
斩尽杀绝,除恶务尽
沉灶产蛙,沉灶生蛙
撤废,撤销
志高气扬,趾高气扬
住屋,住所
聪敏,聪颖
早晚,迟早
拙口笨腮,拙嘴笨腮
酬谢,酬金
巡哨,巡查
副品,废品
分歧,差别
粉身碎骨,赴汤蹈火
心腹,知友
风度,风采
昼伏夜动,昼伏夜行
充实,充溢
夸口,炫耀
治疗,诊治
佛教,佛教
叙述,阐发
喧嚣,喧闹
指引,指点
衔尾相属,衔尾相随
选择,选用
寻求,寻觅
爱慕,爱护
传扬,传颂
挨肩擦背,挨肩迭背
哀求,恳求
旷世奇才,旷世逸才
擦掌摩拳,蠢蠢欲动
搀和,羼杂
查办,追究
注重,着重
着重,重视
追本求源,追根究底
兴盛,复兴
付之东流,壮志未酬
细密,致密
风云变幻,风谲云诡
性情,性格
智慧,智谋
安危,抚慰
自取灭亡,飞蛾赴火
残羹冷炙,残羹剩饭
充分,充足
追福,追荐
雄图,雄略
仔细,小心
逍遥物外,逍遥自得
写作,写稿
爱口识羞,碍口识羞
信奉,崇拜
心腹之疾,心腹之病
吹法螺,吹牛
字斟句酌,惜墨如金
开山之祖,开山祖师
狂妄,猖狂
乡风慕义,向风慕义
尘凡,尘寰
专心致志,宵衣旰食
争先恐后,争强好胜
繁荣昌盛,蒸蒸日上
按例,照例
残羹冷炙,残羹剩汁
安堵乐业,安居乐业
馈赠,馈送
初阶,发端
承当,负担
仔细,防备
称许,赞许
阻挠,障碍
控制,限制
开发,开垦
冲锋陷阵,出生入死
邹衍谈天,驺衍谈天
岑寂,沉寂
兴高采烈,欣喜若狂
安好,安闲
烜赫一时,煊赫一时
懊丧,懊悔
相形失色,相形见绌
才华横溢,真才实学
空乏,空匮
枕戈寝甲,枕戈待旦
茶饭不思,茶饭无心
仇恨,愤恨
铲去,铲平
超以象外,超然物外
凿壁偷光,焚膏继晷
空谷足音,空谷跫音
附属,附庸
富可敌国,富贵荣华
滋养,滋补
萧瑟,萧索
储藏,贮藏
风和日丽,风和日丽
西子捧心,西施捧心
巡察,巡查
智慧,聪明
扎手舞脚,札手舞脚
行为,行动
宽裕,富余
祝哽祝噎,祝鲠祝饐
征候,征兆
至诚,诚恳
繁丝急管,繁弦急管
像模像样,郑重其事
称道,赞美
卓异,卓绝
愁眉不展,愁眉锁眼
成果,效果
跗萼联芳,跗萼连晖
富贵荣华,鲜衣美食
形单影单,形只影单
侃侃而谈,口齿伶俐
抄写,钞写
准备,筹备
垂手而得,触手可及
从军,服役
成立,扶植
科场,考场
阿党比周,阿党相为
作乱,反水
发奋图强,自强不息
爱慕,爱戴
纸醉金迷,钟鸣鼎食
注解,注释
承先启后,承前启后
酬劳,酬报
飞翔,飞舞
缚舌交唇,齰舌缄唇
赋闲,闲散
装点,装饰
小偷,小窃
中心,重点
从容不迫,处之袒然
相似,相近
冲锋陷阵,摧锋陷阵
饭店,饭馆
桌有成效,行之有效
糟塌,踹踏
欣然自喜,欣然自得
心思,心理
专揽,操纵
心惊胆寒,心惊胆战
发射,放射
昌盛,繁荣
尊崇,崇拜
张目结舌,瞠目咋舌
发端,开首
笑呵呵,笑哈哈
坐失时机,坐失机宜
细小,细微
训斥,责备
宵旰忧劳,宵旰焦劳
罪行,罪过
重规沓矩,重规袭矩
喧闹,嘈杂
出死入生,赴汤蹈火
阿其所好,阿谀逢迎
注目,醒目
分离,阔别
遵从,遵守
自取其咎,自讨苦吃
信服,折服
安于盘石,岿然不动
拆东补西,拆西补东
楷模,范例
准则,法例
乘坚策肥,钟鸣鼎食
宽裕,阔气
相知恨晚,相见恨晚
颤动,颤栗
乡下,村庄
心如火焚,心急如焚
摧折,摧残
专心致志,心神专注
范围,范畴
削足适履,悬驼就石
摧残,粉碎
反求诸己,反躬自问
再接再厉,快马加鞭
笑容可掬,笑逐颜开
出现,显示
招呼,款待
出手,开始
窒塞,阻塞
信任,相信
欣欣向荣,繁荣兴旺
战栗,颤动
阿谀奉承,阿谀逢迎
像出生入死,赴汤蹈火
周围,方圆
自我欣赏,自我陶醉
遮盖,遮蔽
防碍,阻滞
丰姿绰约,风度娴雅
妨碍,阻挡
左近,附近
喜好,喜欢
照应,照料
宣告,宣布
空言无补,纸上谈兵
爪牙,走卒
自由自在,逍遥自在
长篇大论,长篇累牍
笑脸,笑颜
寻根究底,追根问底
仇恨,憎恨
珍惜,重视
垦荒,开荒
称道,赞赏
正儿八经,正经八百
从前,早年
挫折,防碍
凑趣儿,奉迎
快捷,讯速
宽宏大量,宽容大度
侃侃而谈,口若悬河
职掌,负担
再会,相逢
才华盖世,才疏学浅
宗匠,宗师
草率了事,草率从事
杂乱,纷乱
口传心授,口耳相承
协助,辅佐
像貌,相貌
阿狗阿猫,阿猫阿狗
笑脸,笑貌
啄磨,磋商
才思,才情
小径,小路
发挥,阐发
相仿,肖似
兴亡继绝,兴废继绝
奋发图强,奋发有为
信用,信誉
揆情审势,揆时度势
争论,争辩
心口不一,炫玉贾石
橡茹藿歠,橡饭菁羹
浮浅,肤浅
自立门户,自食其力
孳生,滋生
希世之宝,希世奇宝
发扬,发达
长久,长期
放任,放纵
纵使,纵然
分斤拨两,分斤掰两
唇不离腮,秤不离砣
看朱成碧,看碧成朱
服从,遵命
次第,程序
坐视不救,袖手旁观
捶胸跌足,捶胸顿脚
考虑,酌量
周边,附近
心弛神往,心荡神驰
粗暴,险恶
自在,自由
宅券,房契
捉襟肘见,捉襟见肘
正规,正途
尺幅千里,掌上河山
诚意,赤心
驻扎,驻防
息灭,消除
参与,插手
闲暇,闲逸
注重,看重
作壁上观,坐山观虎斗
潇洒,超脱
奚落,讽刺
赞扬,赞赏
皱眉,蹙眉
姿势,姿态
安宁,安逸
簇拥,蜂拥
心境,心绪
自得其乐,逍遥自在
兴亡,繁华
茶室,茶楼
驰魂夺魄,驰魂宕魄
忠厚,陈恳
客气,虚心
才干,智力
安之若素,安然若素
风牛马不相及,风马不接
字据,证据
铢积丝累,铢积锱累
廓清,澄清
从容,沉着
孜孜不倦,废寝忘食
反裘伤皮,反裘负薪
形容,形貌
成恳,赤诚
成恳,诚心
循序,次第
旷古未有,空前未有
亢奋,狂热
哀伤,哀痛
粗疏,粗造
心烦意冗,心烦虑乱
崭新,簇新
充实,充盈
查考,考查
攒眉苦脸,攒眉蹙额
釜中生尘,釜鱼甑尘
防止,防范
分裂,阔别
诊治,诊疗
奚弄,戏弄
罪上加罪,罪加一等
学堂,学宫
出类拔萃,卓尔独行
血流漂杵,血雨腥风
发奋图强,发愤图强
尊严,庄严
凶年,灾年
虚位以待,虚席以待
矮人看场,矮人观场
处理,执掌
震动,震憾
釜中生尘,釜中生鱼
斩草除根,除恶务尽
充沛,充满
咂嘴弄唇,咂嘴弄舌
掀翻,掀起
注明,注脚
粗放,粗疏
争强好胜,逞强好胜
治安,秩序
峥巆,崭巉
跨凤乘鸾,跨凤乘龙
学无止境,学海无涯
发现,呈现
付出,献出
暗度陈仓,暗渡陈仓
参天两地,参天贰地
招风惹草,招风揽火
看守,看护
枕戈尝胆,枕戈饮胆
裁人,裁员
争分夺秒,只争朝夕
风姿绰约,风度娴雅
犯科,犯罪
残破,残缺
口干舌燥,唇干口燥
安常处顺,安时处顺
惨淡,黯淡
出其不备,出其不意
分别,分散
执迷不悟,至死不渝
之死靡它,忠贞不渝
重修,重建
追云逐电,追风逐电
诽谤,责问
贼头贼脑,贼头鼠脑
专心致志,废寝忘食
制止,阻扰
法则,章程
朽败,腐烂
懊悔不已,懊悔无及
转达,转达
莼羹鲈脍,莼鲈之思
垂死挣扎,负隅顽抗
咫尺万里,咫尺千里
垂头塌翅,垂头铩羽
犯上作乱,罪大恶极
转嫁,转折
出错,犯错
蜂屯蚁聚,蜂拥蚁聚
坐观成败,坐视不救
按照,遵从
安详,自在
嘲弄,戏弄
覆车继轨,重蹈覆辙
小康之家,自给自足
向例,常规
兴奋,喜悦
忏悔,懊丧
开拓,开辟
常识,知识
衬托,衬映
出现,展现
习非成是,习非胜是
走南闯北,走街串巷
装聋作哑,装腔作势
唇枪舌剑,针锋相对
奋勇争先,奋勇当先
心满意足,知足常乐
发火,愤怒
窥察,考查
撰述,着作
酷好,酷爱
乡亲,梓里
传神写照,传神阿堵
增进,增长
